카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명
청소기,다이슨 청소기,다이슨 cy18 유선 청소기 직구 120v,거래중,"110,000원",성현동,2026-08-23,0,0,0,36.5℃,중고나라판매자,생활가전,성현동,[출처] 중고나라 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 다이슨 cy18 강력 흡입 유선 청소기 해외 직구 제품으로 120v 변압기 필요합니다. 변압기 추가시 2만원 추가됩니다. 강력해서 청소 깨끗하게 할 수 있어요. 카펫 청소나 애완동물 키우실때 청소하기 좋아요. 일반 청소기보다 큰 사이즈에요. 가정용 업소용 모두 가능해요. 사진 구성이 다에요. 외관 상태 사진처럼 양호해요. 직거래 서울시 관악구 봉천동 구암고등학교 주차장 진입로에서 합니다. 택배시 배송비 7천원 추가 됩니다. 단 파손면책 동의하에만 접수 가능합니다. 채팅 문자나 전화주세요. | [원문링크] https://web.joongna.com/product/223825083
청소기,다이슨 청소기,다이슨 sv09 무선 청소기,거래중,"80,000원",노량진제1동,2026-08-23,0,0,0,36.5℃,중고나라판매자,생활가전,노량진제1동,[출처] 중고나라 | [분석모델] SV09 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231364104
청소기,다이슨 청소기,다이슨 V8 싸이클론 무선청소기 (SV55-A) 판매합니다,거래중,"300,000원",,2026-08-23,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V8 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231251032
청소기,다이슨 청소기,다이슨 워시 WASH G1 물청소기 팝니다.,거래중,"290,000원",송도4동,2026-08-23,0,0,0,36.5℃,중고나라판매자,생활가전,송도4동,[출처] 중고나라 | [분석모델] WASH_G1 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/230804189
청소기,다이슨 청소기,다이슨 청소기 v10 v11 싸이클론 + 먼지통 새상품 팝니다,거래중,"80,000원",,2026-08-22,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231594996
청소기,다이슨 청소기,다이슨 사이클론 V10 무선청소기,예약중,"100,000원",마산동,2026-08-22,0,0,0,36.5℃,중고나라판매자,생활가전,마산동,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231654465
청소기,다이슨 청소기,다이슨 사이클론 V10 무선청소기,예약중,"100,000원",마산동,2026-08-22,0,0,0,36.5℃,중고나라판매자,생활가전,마산동,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231654446
청소기,다이슨 청소기,다이슨 360 vis nav 로봇 청소기 미개봉 새제품,거래중,"350,000원",,2026-08-22,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 360_VIS_NAV | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/228469447
청소기,다이슨 청소기,미개봉 다이슨 펜슬백청소기,거래중,"420,000원",,2026-08-22,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] PENCILVAC | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/231646903
청소기,다이슨 청소기,다이슨 V8 앱솔루트 무선청소기 + 각종툴 (세척완료),거래중,"138,000원",,2026-08-22,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V8 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230681094
청소기,다이슨 청소기,다이슨 V8무선청소기,거래중,"35,000원",,2026-08-22,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V8 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231611143
청소기,다이슨 청소기,다이슨무선청소기 부속품,거래중,"3,000원",,2026-08-22,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 쓰지않는 부속품입니다 필요하신분 가져가세요 | [원문링크] https://web.joongna.com/product/231755707
청소기,다이슨 청소기,다이슨 슬림 무선청소기 부속품,거래완료,"5,000원",,2026-08-22,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 부속품이예요 쓰지않아 처분합니다 | [원문링크] https://web.joongna.com/product/231755660
청소기,다이슨 청소기,다이슨무선청소기 정품 도킹스테이션,거래중,"7,000원",동백2동,2026-08-22,0,0,0,36.5℃,중고나라판매자,생활가전,동백2동,[출처] 중고나라 | [분석모델] V7 | [모델근거] detail_text_code | [원문설명] 다이슨무선청소기 정품 도킹스테이션 벽거치대 v7.v8 사용가능합니다 개당가격입니다 택배가능합니다 | [원문링크] https://web.joongna.com/product/231752389
청소기,다이슨 청소기,다이슨무선청소기 v11정품하우징 버튼탈착형,거래중,"25,000원",동백2동,2026-08-22,0,0,0,36.5℃,중고나라판매자,생활가전,동백2동,[출처] 중고나라 | [분석모델] V11 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231752308
청소기,다이슨 청소기,다이슨 v10 청소기,거래중,"145,000원",,2026-08-21,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231348692
청소기,다이슨 청소기,다이슨 V10 싸이클론 무선청소기,거래중,"125,000원",진영읍,2026-08-21,0,0,0,36.5℃,중고나라판매자,생활가전,진영읍,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231736218
청소기,다이슨 청소기,[새상품 미개봉] 다이슨 펜슬백 플러피콘 sv50 청소기,예약중,"400,000원",석관동,2026-08-21,0,0,0,36.5℃,중고나라판매자,생활가전,석관동,[출처] 중고나라 | [분석모델] SV50 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231704151
청소기,다이슨 청소기,다이슨 애니멀 서브마린 청소기,거래중,"550,000원",장기동,2026-08-21,0,0,0,36.5℃,중고나라판매자,생활가전,장기동,[출처] 중고나라 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문링크] https://web.joongna.com/product/231735973
청소기,다이슨 청소기,다이슨 청소기 봉 완드 교체부품 V7 V8 V10 V11 V15 부속품 흡입기 부품,거래중,"19,800원",,2026-08-21,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V7 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230965937
청소기,다이슨 청소기,다이슨 V10 무선청소기 풀세트,거래중,"155,000원",세곡동,2026-08-21,0,0,0,36.5℃,중고나라판매자,생활가전,세곡동,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230313793
청소기,다이슨 청소기,다이슨 시네틱빅볼 청소기,거래중,"150,000원",구월3동,2026-08-20,0,0,0,36.5℃,중고나라판매자,생활가전,구월3동,[출처] 중고나라 | [분석모델] BIG_BALL | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/231517557
청소기,다이슨 청소기,다이슨 무선 청소기 소프트롤러 미사용 새제품 판매합니다.,거래중,"65,000원",,2026-08-20,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V7 | [모델근거] detail_text_code | [원문설명] 다이슨 무선 청소기 소프트롤러 미사용 새제품 판매합니다. 구입후 한번 작동테스트가전부 입니다. 다이슨 V7~V15 사용 | [원문링크] https://web.joongna.com/product/231711303
청소기,다이슨 청소기,다이슨 V10 무선 청소기 판매합니다.,거래중,"180,000원",,2026-08-20,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230938491
청소기,다이슨 청소기,다이슨 V8 앱솔루트 무선 청소기 본체ㅡ방전,거래중,"38,000원",,2026-08-20,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V8 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231536965
청소기,다이슨 청소기,다이슨 무선청소기 v10 판매합니다.,거래완료,"150,000원",은행동,2026-08-20,0,0,0,36.5℃,중고나라판매자,생활가전,은행동,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/229176817
청소기,다이슨 청소기,다이슨 v11무선청소기 팝니다,거래중,"250,000원",곡선동,2026-08-20,0,0,0,36.5℃,중고나라판매자,생활가전,곡선동,[출처] 중고나라 | [분석모델] V11 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230434591
청소기,다이슨 청소기,다이슨 v8청소기 파손 본체,거래중,"12,000원",,2026-08-19,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V8 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230766150
청소기,다이슨 청소기,다이슨 V10 무선청소기,거래중,"145,000원",세곡동,2026-08-19,0,0,0,36.5℃,중고나라판매자,생활가전,세곡동,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/229652029
청소기,다이슨 청소기,다이슨V6 + V7 플러피 무선청소기,거래중,"155,000원",세곡동,2026-08-19,0,0,0,36.5℃,중고나라판매자,생활가전,세곡동,[출처] 중고나라 | [분석모델] V6 | [모델근거] text_code | [원문설명] 다이슨 무선청소기 두대입니다. -V7 (9만)배터리 호환 새거 장착 -V6 (6.5만) 소프트 헤드툴 깨끗히 세척한다고 했다가 원래색보다 물이 빠져있습니다. 두개다 아파트 정도는 무리 없이 청소가 가능하고요. 좀 더 쓰시다가 부족하면 호환 배터리 교체하시면 됩니다. 배송협의 다양한 구성품과 함께 편리하게 사용해보세요 사진에서 보이는 모든 구성품 포함되어 있어요 청소 효율을 높여줄 강력한 흡입력을 자랑합니다 | [원문링크] https://web.joongna.com/product/230957663
청소기,다이슨 청소기,다이슨 무선청소기 세트,거래중,"55,000원",죽전1동,2026-08-19,0,0,0,36.5℃,중고나라판매자,생활가전,죽전1동,[출처] 중고나라 | [분석모델] DC45 | [모델근거] detail_text_code | [원문설명] 다이슨 무선청소기세트 DC45 판매해요. 충전기와 브러시 포함되어 있고 상태 양호합니다. 깔끔하게 사용했어요! 5만5천원 판매합니다 | [원문링크] https://web.joongna.com/product/230572646
청소기,다이슨 청소기,다이슨 V10 청소기 액세서리 새것 풀세트,거래중,"40,000원",,2026-08-17,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230110261
청소기,다이슨 청소기,다이슨 펜슬백 플러피콘/청소기 (미개봉) / 다이슨코리아정품,거래중,"600,000원",,2026-08-17,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] PENCILVAC | [모델근거] text_variant | [원문설명] 다이슨 코리아 정품. 다이슨 펜슬백 플러피콘. 블랙 / 미개봉 새제품입니다. 백화점매장 정품입니다. 다이슨 국내공식수입제품으로 AS 가능. 직거래우선 / 택배시 별도. 교환.환불X | [원문링크] https://web.joongna.com/product/225318224
청소기,다이슨 청소기,다이슨 무선청소기(침구청소기겸 쎄컨용 청소기 덤),거래중,"229,000원",호평동,2026-08-17,0,0,0,36.5℃,중고나라판매자,생활가전,호평동,[출처] 중고나라 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 다이슨 무선 청소기 셋트 상태깨끗 합니다 먼지 흡입력 좋습니다 한번 충전하면 오래 씁니다 먼지통 깨끗이 비우고 전체적으로 깨끗이 닦아놨습니다 거치대가 있어 충전이나 보관시 편합니다 거치대 튼튼합니다 침구청소기 필요하심 덤으로 드립니다 침대 패브릭쇼파 카페트 초미세먼지청소 탁월합니다 살균기능있습니다 아기나 애완동물 키우는집 면역력 약하신분 있는집 사용하기 좋아요 쎄컨용으로 바닥먼지 청소도 잘 됩니다 애완동물 털 강력흡입 선입금이나 예약금 먼저오시는분 위주로 거래합니다 찔러보기 안됩니다 반품환불불가 택배거래시 7900원추가 택배거래시 가끔 비매너 이신분이 계셔서 방문택배 신청후 절대 취소불가이니 신중한 거래 바랍니다 꼭 하실분만 매너거래 원합니다 | [원문링크] https://web.joongna.com/product/229584980
청소기,다이슨 청소기,다이슨 무선청소기(침구청소기겸 쎄컨용 청소기 덤),거래중,"229,000원",호평동,2026-08-17,0,0,0,36.5℃,중고나라판매자,생활가전,호평동,[출처] 중고나라 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 다이슨 무선 청소기 셋트 상태깨끗 합니다 먼지 흡입력 좋습니다 한번 충전하면 오래 씁니다 먼지통 깨끗이 비우고 전체적으로 깨끗이 닦아놨습니다 거치대가 있어 충전이나 보관시 편합니다 거치대 튼튼합니다 침구청소기 필요하심 덤으로 드립니다 침대 패브릭쇼파 카페트 초미세먼지청소 탁월합니다 살균기능있습니다 아기나 애완동물 키우는집 면역력 약하신분 있는집 사용하기 좋아요 쎄컨용으로 바닥먼지 청소도 잘 됩니다 애완동물 털 강력흡입 선입금이나 예약금 먼저오시는분 위주로 거래합니다 찔러보기 안됩니다 반품환불불가 택배거래시 7900원추가 택배거래시 가끔 비매너 이신분이 계셔서 방문택배 신청후 절대 취소불가이니 신중한 거래 바랍니다 꼭 하실분만 매너거래 원합니다 | [원문링크] https://web.joongna.com/product/231340906
청소기,다이슨 청소기,다이슨 V8 무선청소기 세트,거래중,"120,000원",죽전1동,2026-08-17,0,0,0,36.5℃,중고나라판매자,생활가전,죽전1동,[출처] 중고나라 | [분석모델] V8 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230219677
청소기,다이슨 청소기,다이슨 V6 DC62 무선청소기,거래완료,"75,000원",,2026-08-16,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V6 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231520701
청소기,다이슨 청소기,다이슨청소기 V6전용 정품 더스트빈 먼지통 및 충전기 거치대와 브러시 헤드 세트.,거래중,"15,000원",,2026-08-16,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V6 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/229961284
청소기,다이슨 청소기,다이슨 무선청소기,거래중,"60,000원",죽전1동,2026-08-16,0,0,0,36.5℃,중고나라판매자,생활가전,죽전1동,"[출처] 중고나라 | [분석모델] DC62 | [모델근거] detail_text_code | [원문설명] 다이슨 ,DC62 무선청소기 판매해요. 충전기도 함께 드리고, 사용감은 있지만 작동 잘 됩니다. 깨끗하게 청소해서 상태 양호해요! 6만원 판매합니다 | [원문링크] https://web.joongna.com/product/230479152"
청소기,다이슨 청소기,다이슨 무선청소기(침구청소기겸 쎄컨용 청소기 덤),거래중,"229,000원",호평동,2026-08-16,0,0,0,36.5℃,중고나라판매자,생활가전,호평동,[출처] 중고나라 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 다이슨 무선 청소기 셋트 상태깨끗 합니다 먼지 흡입력 좋습니다 한번 충전하면 오래 씁니다 먼지통 깨끗이 비우고 전체적으로 깨끗이 닦아놨습니다 거치대가 있어 충전이나 보관시 편합니다 거치대 튼튼합니다 침구청소기 필요하심 덤으로 드립니다 침대 패브릭쇼파 카페트 초미세먼지청소 탁월합니다 살균기능있습니다 아기나 애완동물 키우는집 면역력 약하신분 있는집 사용하기 좋아요 쎄컨용으로 바닥먼지 청소도 잘 됩니다 애완동물 털 강력흡입 선입금이나 예약금 먼저오시는분 위주로 거래합니다 찔러보기 안됩니다 반품환불불가 택배거래시 7900원추가 택배거래시 가끔 비매너 이신분이 계셔서 방문택배 신청후 절대 취소불가이니 신중한 거래 바랍니다 꼭 하실분만 매너거래 원합니다 | [원문링크] https://web.joongna.com/product/231330652
청소기,다이슨 청소기,[새상품/미개봉] 다이슨 스팟앤스크럽 Ai 로봇청소기,거래중,"880,000원",사당제2동,2026-08-15,0,0,0,36.5℃,중고나라판매자,생활가전,사당제2동,"[출처] 중고나라 | [분석모델] SPOT_AND_SCRUB | [모델근거] text_variant | [원문설명] 다이슨 공식몰에서 받은 로봇청소기를 선물로 받았는데 집이 좁아서 팝니다! 박스 무게가 20kg 정도 되어 여자 혼자서 들고가기엔 많이 무거우니 참고 부탁드립니다;; 이수역 14번출구에서 직거래 가능합니다~ *택배거래 불가합니다. *구매 후 환불 어려우니, 직거래 시 꼼꼼히 확인 부탁드립니다. *거래가능 시간: 주말 아무때나 / 평일 오후 5시 이후 *개인 전화번호 공유 어렵습니다. 중고나라 채팅을 통해서만 연락 가능합니다! | [원문링크] https://web.joongna.com/product/230201060"
청소기,다이슨 청소기,다이슨SV18무선청소기,거래중,"100,000원",,2026-08-15,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] SV18 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230753338
청소기,다이슨 청소기,다이슨v10무선청소기,거래중,"60,000원",,2026-08-15,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230014168
청소기,다이슨 청소기,다이슨 v11무선청소기 풀세트,거래중,"260,000원",,2026-08-15,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V11 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230647145
청소기,다이슨 청소기,다이슨 청소기 본체,거래중,"45,000원",,2026-08-15,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V8 | [모델근거] detail_text_code | [원문설명] 다이슨청소기 v8본체.배터리 작동잘되구요 사진그대로 상태는사진참조 택배거래도됩니다 터무니업는 가격네고하지마세요 찔러보기사절 예민하신분 패스해주시고 반품x 환불x 안됩니다 신중히결정하세요 배터리 는교체하셔야합니다 | [원문링크] https://web.joongna.com/product/229314440
청소기,다이슨 청소기,다이슨v11무선청소기 본체,거래중,"160,000원",,2026-08-15,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V11 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231354459
청소기,다이슨 청소기,다이슨 v6 무선청소기 본체,거래중,"20,000원",,2026-08-14,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V6 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231302447
청소기,다이슨 청소기,미개봉새상품 ) 다이슨 싸이클론 V10 무선청소기,거래중,"390,000원",,2026-08-13,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/222718476
청소기,다이슨 청소기,다이슨 V8 (SV10) 무선 청소기 본체,거래완료,"30,000원",신암1동,2026-08-13,0,0,0,36.5℃,중고나라판매자,생활가전,신암1동,[출처] 중고나라 | [분석모델] V8 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231498776
청소기,다이슨 청소기,다이슨 DC29 알러지 유선청소기,거래완료,"90,000원",,2026-08-12,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] DC29 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231481452
청소기,다이슨 청소기,다이슨 무선 청소기 소프트롤러 미사용 새제품 판매합니다.,거래완료,"60,000원",,2026-08-12,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V7 | [모델근거] detail_text_code | [원문설명] 다이슨 무선 청소기 소프트롤러 미사용 새제품 판매합니다. 구입후 한번 작동테스트가전부 입니다. 다이슨 V7~V15 사용 | [원문링크] https://web.joongna.com/product/230118022
청소기,다이슨 청소기,다이슨 V12 무선청소기 해드모터부 본체,거래완료,"40,000원",법2동,2026-08-12,0,0,0,36.5℃,중고나라판매자,생활가전,법2동,[출처] 중고나라 | [분석모델] V12 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231466419
청소기,다이슨 청소기,다이슨 360 비즈 나 로봇 청소기 팔아요,거래중,"660,000원",불광제2동,2026-08-11,0,0,0,36.5℃,중고나라판매자,생활가전,불광제2동,[출처] 중고나라 | [분석모델] 360_VIS_NAV | [모델근거] text_variant | [원문설명] 색상 블루/니켈 제품명 모델품번 다이슨 360 비즈 나브 로봇 청소기(블루/니켈) (Dyson 360 vis nav™) 304631-01 정격전압 및 소비전력 220V/60Hz 수입자 다이슨코리아 유한회사 제품 크기 330mm x 320mm x 99mm(길이 X 너비 X 높이) 4.5kg 제품 미개봉 상태이고 박스포장 그대로 보관중입니다. 연락주세요 | [원문링크] https://web.joongna.com/product/230641487
청소기,다이슨 청소기,부산 다이슨 v7 무선청소기,거래완료,"50,000원",화명제3동,2026-08-11,0,0,0,36.5℃,중고나라판매자,생활가전,화명제3동,[출처] 중고나라 | [분석모델] V7 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231447665
청소기,다이슨 청소기,다이슨 v10무선청소기 팝니다,거래중,"180,000원",곡선동,2026-08-10,0,0,0,36.5℃,중고나라판매자,생활가전,곡선동,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230451107
청소기,다이슨 청소기,다이슨무선청소기롤러 v8.v10.v11호환됩니다,거래중,"30,000원",,2026-08-10,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V8 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/186090971
청소기,다이슨 청소기,다이슨 무선청소기(침구청소기겸 쎄컨용 청소기 덤),거래중,"229,000원",호평동,2026-08-09,0,0,0,36.5℃,중고나라판매자,생활가전,호평동,[출처] 중고나라 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 다이슨 무선 청소기 셋트 상태깨끗 합니다 먼지 흡입력 좋습니다 한번 충전하면 오래 씁니다 먼지통 깨끗이 비우고 전체적으로 깨끗이 닦아놨습니다 거치대가 있어 충전이나 보관시 편합니다 거치대 튼튼합니다 침구청소기 필요하심 덤으로 드립니다 침대 패브릭쇼파 카페트 초미세먼지청소 탁월합니다 살균기능있습니다 아기나 애완동물 키우는집 면역력 약하신분 있는집 사용하기 좋아요 쎄컨용으로 바닥먼지 청소도 잘 됩니다 애완동물 털 강력흡입 선입금이나 예약금 먼저오시는분 위주로 거래합니다 찔러보기 안됩니다 반품환불불가 택배거래시 7900원추가 택배거래시 가끔 비매너 이신분이 계셔서 방문택배 신청후 절대 취소불가이니 신중한 거래 바랍니다 꼭 하실분만 매너거래 원합니다 | [원문링크] https://web.joongna.com/product/231138282
청소기,다이슨 청소기,다이슨 빅볼 애니멀 청소기(DC65)(택배포함),거래중,"180,000원",,2026-08-09,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] DC65 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/229905796
청소기,다이슨 청소기,다이슨 V10 청소기 세트,거래중,"140,000원",신장2동,2026-08-09,0,0,0,36.5℃,중고나라판매자,생활가전,신장2동,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/229049520
청소기,다이슨 청소기,[dyson] 다이슨 무선청소기 v6 hepa,거래완료,"80,000원",상계5동,2026-08-08,0,0,0,36.5℃,중고나라판매자,생활가전,상계5동,[출처] 중고나라 | [분석모델] V6 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231031052
청소기,다이슨 청소기,다이슨V8무선청소기,거래중,"50,000원",,2026-08-06,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V8 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230111546
청소기,다이슨 청소기,다이슨 v11 컴플리트 무선청소기,거래완료,"270,000원",반포본동,2026-08-06,0,0,0,36.5℃,중고나라판매자,생활가전,반포본동,[출처] 중고나라 | [분석모델] V11 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231279892
청소기,다이슨 청소기,"다이슨 v6 청소기 본체와 베터리입니다.작동 이상 없고요.15,000원에 택비 포함으로 보내드립니다.",거래완료,"15,000원",,2026-08-05,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V6 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230951592
청소기,다이슨 청소기,+ 배터리 세트 다이슨청소기 V8용,거래완료,"28,000원",법2동,2026-08-04,0,0,0,36.5℃,중고나라판매자,생활가전,법2동,[출처] 중고나라 | [분석모델] V8 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/231251275
청소기,다이슨 청소기,다이슨 청소기 Gen5 디텍트 새상품,거래중,"790,000원",,2026-08-04,0,0,0,36.5℃,중고나라판매자,생활가전,,"[출처] 중고나라 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 다이슨 청소기 Gen5 디텍트 컴플리트 새상품 택배 가능 직거래: 대구 01●-4814-8006 📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 3000시리즈 전동 면도기)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨 | [원문링크] https://web.joongna.com/product/225617334"
청소기,다이슨 청소기,다이슨G1 물걸레청소기,거래중,"300,000원",보문동,2026-08-03,0,0,0,36.5℃,중고나라판매자,생활가전,보문동,"[출처] 중고나라 | [분석모델] WASH_G1 | [모델근거] detail_text_variant | [원문설명] 다이슨 WashG1 무선 물청소기입니다 - 분리된 물탱크 시스템으로 깨끗하게 청소할 수 있습니다 - 무선으로 편리하게 사용 가능합니다 - 박스, 충전기, 거치대, 추가 롤러 포함입니다 구매후 3~4회 사용했어요 샹활기스 거의없구요 추가 물거래 세트도있어요 배터리상태 좋아요 부피상 직거래만가능하고요 서울 성북구 보문동입니다 010-9478-8591 로 문자부탁드려요 | [원문링크] https://web.joongna.com/product/224309324"
청소기,다이슨 청소기,[로봇청소기] 다이슨 360 Vis Nav 로봇청소기 강력흡입,거래중,"350,000원",고척제2동,2026-08-03,0,0,0,36.5℃,중고나라판매자,생활가전,고척제2동,[출처] 중고나라 | [분석모델] 360_VIS_NAV | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/231010881
청소기,다이슨 청소기,다이슨 워시 G1 물청소 무선 청소기 미사용품,거래중,"390,000원",,2026-08-03,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] WASH_G1 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/221279674
청소기,다이슨 청소기,다이슨 WashG1 물청소기,거래중,"484,000원",구월3동,2026-08-03,0,0,0,36.5℃,중고나라판매자,생활가전,구월3동,[출처] 중고나라 | [분석모델] WASH_G1 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/231215777
청소기,다이슨 청소기,무선청소기 다이슨 새상품,거래중,"400,000원",일원1동,2026-08-02,0,0,0,36.5℃,중고나라판매자,생활가전,일원1동,[출처] 중고나라 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 무선청소기 새상품이에요! 레드 컬러로 깔끔하고 세련된 디자인이 특징입니다. 미개봉 새제품 상태로 판매합니다. | [원문링크] https://web.joongna.com/product/231201602
청소기,다이슨 청소기,다이슨V10무선청소기,거래중,"217,000원",,2026-08-02,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] V10 | [모델근거] text_code | [원문링크] https://web.joongna.com/product/230151991
