카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명
마미케어,메디큐브 부스터프로,메디큐브 부스터프로,거래중,"85,000원",,2026-08-27,0,0,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/426039758
마미케어,메디큐브 부스터프로,(새제품)메디큐브 에이지알 부스터 프로 짱구 에디션 + 글루타치온 앰플,거래중,"290,000원",,2026-08-27,0,3,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423181409
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 + 메디큐브 톤업 썬크림,거래중,"130,000원",,2026-08-27,0,0,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/426015852
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙,거래중,"86,000원",,2026-08-27,0,0,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/426007794
마미케어,메디큐브 부스터프로,메디큐브 부스터 브이 롤러(중고) + 부스터 프로 미니(새상품) 일괄,거래중,"120,000원",반포3동,2026-08-27,0,3,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 서초구 반포3동,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424380095
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 미니 플러스,거래중,"43,000원",수유1동,2026-08-27,0,1,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 강북구 수유1동,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425994241
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙,거래중,"139,000원",,2026-08-27,0,11,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/416429156
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 미개봉,거래중,"180,000원",정릉제4동,2026-08-27,0,11,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 성북구 정릉제4동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/422215986
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 상태굿 급전때문에 급처해요,거래중,"80,000원",잠실본동,2026-08-27,0,0,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 송파구 잠실본동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425971083
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로(새제품),거래중,"192,000원",,2026-08-26,0,9,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/421381821
마미케어,메디큐브 부스터프로,메디큐브 부스터프로,거래중,"200,000원",,2026-08-26,0,10,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/353109694
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 짱구에디션,거래중,"229,000원",,2026-08-26,0,7,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/416557581
마미케어,메디큐브 부스터프로,메디큐브 부스터프로  딥샷 에이지알 더마샷 판매,거래중,"200,000원",,2026-08-26,0,3,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/413062646
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 발렌타인 한정 에디션,거래중,"128,000원",,2026-08-26,0,14,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/417651002
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 2(미개봉 새상품)+멀티밤+두피강화세럼,거래중,"190,000원",,2026-08-26,0,10,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425532239
마미케어,메디큐브 부스터프로,[메디큐브] 에이지알 부스터프로,거래중,"93,600원",,2026-08-26,0,6,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424839175
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로,거래중,"110,000원",,2026-08-26,0,5,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424985040
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 쿠로미 에디션,거래중,"280,000원",,2026-08-26,0,5,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/420011456
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 미니플러스 핑크,거래중,"80,000원",,2026-08-26,0,2,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424438204
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 핑크 장원영 / 미개봉 새상품 저렴하게,거래중,"269,000원",불광제1동,2026-08-26,0,10,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 은평구 불광제1동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/371477260
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 (새제품),거래중,"185,000원",,2026-08-26,0,4,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423278070
마미케어,메디큐브 부스터프로,메디큐브 AGE-R 부스터 프로,거래중,"150,000원",,2026-08-26,0,0,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425616089
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 age r,거래중,"150,000원",신정6동,2026-08-26,0,0,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 양천구 신정6동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425616050
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 쿠로미 에디션 (새상품),거래중,"300,000원",,2026-08-26,0,6,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423840298
마미케어,메디큐브 부스터프로,메디큐브 부스터프로,거래중,"90,000원",,2026-08-26,0,1,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425607571
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 스페셜 에디션,거래중,"250,000원",,2026-08-26,0,4,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/414202836
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 쿠로미 에디션 새상품,거래중,"450,000원",,2026-08-26,0,12,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/390675670
마미케어,메디큐브 부스터프로,미개봉/메디큐브 에이지알 부스터 프로 X2 (핑크),거래중,"249,000원",금호1가동,2026-08-26,0,21,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 성동구 금호1가동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/421654062
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로 미니플러스 베이지,거래중,"80,000원",장전제1동,2026-08-26,0,0,0,36.5℃,번개장터판매자,뷰티/미용,부산광역시 금정구 장전제1동,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425595172
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로,거래중,"230,000원",,2026-08-26,0,15,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/276914580
마미케어,메디큐브 부스터프로,메디큐브부스터프로,거래중,"230,000원",,2026-08-26,0,4,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/355662332
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 쿠로미에디션,거래중,"200,000원",,2026-08-25,0,14,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/416224127
마미케어,메디큐브 부스터프로,"[Well247 , 메디큐브] 바디튠핏 V2 + 페이스튠핏 / 부스터 프로 X2 핑크 판매",거래중,"129,000원",,2026-08-25,0,3,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425574821
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 뷰티 디바이스 핑크,거래중,"200,000원",,2026-08-25,0,3,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/416362519
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로,거래중,"100,000원",,2026-08-25,0,4,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425567506
마미케어,메디큐브 부스터프로,미개봉) 메디큐브 부스터프로 퍼플,거래중,"165,000원",,2026-08-25,0,6,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/422798823
마미케어,메디큐브 부스터프로,(미개봉 새제품) 메디큐브 AGE-R 부스터 프로 블랙,거래중,"160,000원",계산1동,2026-08-25,0,11,0,36.5℃,번개장터판매자,뷰티/미용,인천광역시 계양구 계산1동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/422624150
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 짱구 에디션,거래중,"200,000원",안심3.4동,2026-08-25,0,0,0,36.5℃,번개장터판매자,뷰티/미용,대구광역시 동구 안심3.4동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425553783
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로 라벤더 퍼플 보라색 패키지,거래중,"210,000원",,2026-08-25,0,1,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424668768
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 미니 핑크,거래중,"45,000원",,2026-08-25,0,11,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424179616
마미케어,메디큐브 부스터프로,메디큐브 부스터프로1 핑크 본품,거래중,"90,000원",,2026-08-25,0,44,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/419721431
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙,거래중,"130,000원",,2026-08-25,0,14,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/404196663
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 마이멜로디 에디션,거래중,"210,000원",,2026-08-25,0,5,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425498600
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로,거래중,"113,000원",,2026-08-25,0,32,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/405679831
마미케어,메디큐브 부스터프로,메디큐브 AGE-R 에이지알 부스터 프로,거래중,"140,000원",효자3동,2026-08-25,0,1,0,36.5℃,번개장터판매자,뷰티/미용,전북특별자치도 전주시 완산구 효자3동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425475572
마미케어,메디큐브 부스터프로,미개봉 메디큐브 부스터프로X2 핑크,거래중,"280,000원",,2026-08-25,0,2,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425475185
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 미니,거래중,"50,000원",,2026-08-24,0,17,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/354101372
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 미니 플러스 짱구 에디션,거래중,"105,000원",,2026-08-24,0,2,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423200235
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 핑크,거래중,"145,000원",,2026-08-24,0,5,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/411537213
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙,거래중,"140,000원",,2026-08-24,0,6,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/421143856
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙 새상품,거래중,"180,000원",,2026-08-24,0,2,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425362535
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 뷰티디바이스 부스터프로,거래중,"160,000원",,2026-08-24,0,4,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/409613101
마미케어,메디큐브 부스터프로,메디큐브 부스터프로,거래중,"179,000원",,2026-08-23,0,4,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/376190434
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 발렌타인 한정 에디션,거래중,"295,000원",,2026-08-23,0,0,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/420863485
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 미니플러스 핑크,거래중,"65,000원",,2026-08-23,0,3,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423911111
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 미니 플러스,거래중,"103,000원",운서동,2026-08-23,0,13,0,36.5℃,번개장터판매자,뷰티/미용,인천광역시 중구 운서동,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/388802646
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 마이멜로디 콜라보 판매,거래중,"230,000원",,2026-08-23,0,11,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423133988
마미케어,메디큐브 부스터프로,미개봉 메디큐브 에이지알 부스터 프로 미니 핑크,거래중,"100,000원",,2026-08-23,0,0,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425300120
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로,거래중,"185,000원",,2026-08-23,0,0,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/420530700
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로X2 핑크 새상품,거래중,"269,000원",,2026-08-23,0,2,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425265943
마미케어,메디큐브 부스터프로,마이멜로디 메디큐브 에이지알 부스터 프로 미니+케이블+크림 드려요~!,거래중,"50,000원",신장2동,2026-08-23,0,4,0,36.5℃,번개장터판매자,뷰티/미용,경기도 오산시 신장2동,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425263630
마미케어,메디큐브 부스터프로,(미개봉) 메디큐브 에이지알 부스터프로X2  2세대 화이트,거래중,"230,000원",중계2.3동,2026-08-23,0,3,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 노원구 중계2.3동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424866074
마미케어,메디큐브 부스터프로,메디큐브~부스터프로,거래중,"170,000원",,2026-08-23,0,0,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425219405
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로  마이멜로디 에디션,거래중,"259,000원",,2026-08-22,0,7,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/422847651
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로 짱구 에디션,거래중,"210,000원",,2026-08-22,0,4,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/415688016
마미케어,메디큐브 부스터프로,[*정품/미개봉] 메디큐브 에이지알 부스터 프로 핑크 새상품,거래중,"190,000원",,2026-08-22,0,44,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/378721473
마미케어,메디큐브 부스터프로,(택포 새상품) 메디큐브 부스터프로 미니 + pdrn 핑크앰플(리필포함),거래중,"110,000원",,2026-08-22,0,5,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/412428885
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 보증기간 남음 새것무상교체,거래중,"110,000원",,2026-08-22,0,2,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425133650
마미케어,메디큐브 부스터프로,[정품] 메디큐브 에이지알 부스터 프로 미니 핑크,거래중,"88,000원",,2026-08-21,0,3,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/419202984
마미케어,메디큐브 부스터프로,[미개봉 새상품] 메디큐브 에이지알 부스터 프로 핑크 에디션 + PDRN 젤 + 캡세트,거래중,"180,000원",양평제2동,2026-08-21,0,3,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 영등포구 양평제2동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425059062
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로X2 화이트,거래중,"290,000원",장위제2동,2026-08-21,0,5,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 성북구 장위제2동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/418539717
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로X2,거래중,"320,000원",,2026-08-21,0,0,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425037128
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 미개봉 새상품,거래중,"270,000원",,2026-08-21,0,1,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/386396123
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 미니 화이트,거래중,"70,000원",,2026-08-21,0,3,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/395528007
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로,거래중,"120,000원",,2026-08-20,0,2,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424997220
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 핑크,거래중,"129,000원",송도5동,2026-08-20,0,18,0,36.5℃,번개장터판매자,뷰티/미용,인천광역시 연수구 송도5동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/417968926
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로 핑크+PDRN 부스터젤+캡뚜껑,거래중,"180,000원",,2026-08-20,0,0,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/413366801
마미케어,메디큐브 부스터프로,메디큐브 부스터프로,거래중,"180,000원",,2026-08-20,0,31,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/292785710
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 짱구 에디션,거래중,"150,000원",반포3동,2026-08-20,0,1,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 서초구 반포3동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424382309
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 블랙,예약중,"90,000원",은행동,2026-08-19,0,1,0,36.5℃,번개장터판매자,뷰티/미용,경기도 시흥시 은행동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424834159
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 쿠로미 에디션 미개봉 풀세트,거래중,"390,000원",오창읍,2026-08-19,0,3,0,36.5℃,번개장터판매자,뷰티/미용,충청북도 청주시 청원구 오창읍,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423929858
마미케어,메디큐브 부스터프로,[메디큐브 공식몰 구입] 부스터프로미니 판매,거래중,"75,000원",,2026-08-19,0,21,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/356557703
마미케어,메디큐브 부스터프로,(새상품)메디큐브 에이지알 부스터 프로 미니 플러스 핑크,거래중,"117,000원",,2026-08-19,0,8,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/410390795
마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 X2 핑크,예약중,"260,000원",대치1동,2026-08-19,0,11,0,36.5℃,번개장터판매자,뷰티/미용,서울특별시 강남구 대치1동,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423689307
마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 미니,거래중,"86,500원",,2026-08-18,0,16,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO_MINI | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/340872195
마미케어,메디큐브 부스터프로,메디큐브 부스터프로,거래중,"170,000원",,2026-08-18,0,3,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/422734950
마미케어,메디큐브 부스터프로,메디큐브 부스터프로 핑크 가격제안 O,거래중,"130,000원",,2026-08-18,0,3,0,36.5℃,번개장터판매자,뷰티/미용,,[출처] 번개장터 | [분석모델] BOOSTER_PRO | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424723330
