id,카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명,가격원,이미지파일
30e9cd6d53046b04c710c3d79b8e1da11dd59a8080bf101d8a44a52ac0734e86,마미케어,메디큐브 부스터프로,메디큐브 부스터프로 핑크색상(미개봉 새상품),거래완료,"169,000원",월계1동,2026-06-05,7,17,247,36.8℃,사무사소마사,뷰티/미용,,"2026년 3월자 제품

정품큐알코드 포함 1년 동안 무상 A/S 가능합니다

비닐도 안뜯은 ‘미개봉 새상품’이에요",,
552bfe02a81415b545497e1a38c3f165446ab8b18d888d5df580d0d22a07c209,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 핑크,거래완료,"10,000원",월계동,2026-06-05,8,6,375,46.6℃,뒷집수선박사,뷰티/미용,,"메디큐브 에이지알 부스터 프로 핑크 색상입니다
본체와 충전기, 노즐 3개 포함되어 있어요
사진에서 보이는 구성품 그대로 보내드려요
피부 탄력 관리에 도움을 주는 제품이에요",,
e5c5896e5c4bb4c5966eff641865f142c4beae72bf5b929c91008160e87a840b,마미케어,메디큐브 부스터프로,미개봉새상품 메디큐브 에이지알 부스터 프로 핑크 에디션 + PDRN 부스팅 젤 세트,거래완료,"195,000원",월계1동,2026-06-05,1,0,31,,,,,,,
9937094113d303f786e3354f2f5d51460b9cbdc6281e32117353a6e07c1c693b,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙 풀박스 상계6.7동,거래완료,"130,000원",월계1동,2026-04-06,1,11,207,,,,,,,
0ac5a59302b10e1b8c430f89ae1b6ec1fd2e3f771159029ad0fd10e1ef064f09,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로 미니플러스 베이지,거래완료,"50,000원",월계1동,2026-05-06,1,2,44,39.6℃,환이,뷰티/미용,,"구매시기 2025년 8월
실사용 일주일
기스나 흠집 x 
네고 x ",,
d35ea68dbd1a319ccbe329563be6714c0c07857e9dee3bc7161cd442df3b3d1b,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙,거래완료,"130,000원",월계1동,2026-05-06,1,2,69,54.8℃,HH,뷰티/미용,,"메디큐브 에이지알 부스터 프로 블랙 색상이에요
피부 관리 효과를 높여주는 제품으로
다양한 모드로 맞춤 케어가 가능해요
피부 탄력과 광채를 원하시는 분들께 추천드려요
많이 사용하지 않아서 상태 좋아요",,
c6430f4e92f8dc94876e1cad457ad3ccab3a82842c980649f122c1cd584407d9,마미케어,메디큐브 부스터프로,메디큐브 부스터프로 풀박스 팔아요,거래완료,"115,000원",월계1동,2026-05-06,3,2,101,38℃,빵매니아,뷰티/미용,,"본체+상자+충전기까지 다 있는 메디큐브 풀박스 팝니다
크랙도 없고 많이 사용하지 않아서 깨끗해용

씌우는 캡만 없는데 항상 다이소 알콜로 닦고 말리고 사용했던 터라,,

아무튼 깨끗한 부스터프로 판매합니다!

함께 판매하고 있는 메디큐프 하포샷과 함께 구매하시면 도합 만원 깎아드려요!",,
9284d2afddbf02ef2fc3532966c9a27e2a47b89283705b6d198152521729385f,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로(박스 미포함),거래완료,"130,000원",월계3동,2026-04-06,1,4,181,40.1℃,앵무,뷰티/미용,석계역 직거래 해요!,"메디큐브 에이지알 부스터 프로 블랙 판매합니당
피부 탄력과 광채를 원하시는 분들께 추천드려요
급전 필요해서 눈물 머금고 팝니다ㅠㅠㅠㅠ
팔게될 줄 모르고 박스는 얼마전에 버렸습니다,,
상태 최상입니다
석계역 직거래 해요!",,
779a2ca96ce982f3b7de637e50f12730d8a88e17ec26ca8d1d849fc248831061,마미케어,메디큐브 부스터프로,메디큐브 부스터프로X2 신상 핑크💖 상계6.7동,거래완료,"260,000원",월계1동,2026-04-06,1,3,145,37℃,덍주,뷰티/미용,,"기존에 부스터힐러를 너무 잘써서 이번에 기기변경 했는데
급전이 필요하여 팔게 됐습니다...! 

이걸로 화장품 기초 마무리하면 깐달걀 되고
기존에 에어샷 단품 모델도 있는데
부스터프로x2 에어샷 5단계로 해도 하나도 안아프고 효과 좋아요
이건 마스크모드도 있고 듀얼 모드도 있어서 조아요..!
산지 일주일 됐고요 세번 쓰고 알콜솜으로 잘 닦고 넣어놨습니다..!",,
acec1dc23015b38bb902a0a19ebc0e2d833071d0cd3e7dcb16c160d98fea131f,마미케어,메디큐브 부스터프로,[미개봉] 메디큐브 부스터프로 상계6.7동,거래완료,"200,000원",월계1동,2026-04-06,5,12,233,,,,,,,
50c4c2bf2b49770808e84b1121c6053d92dcb8a09df5259b532d178d170d4b6f,마미케어,메디큐브 부스터프로,새상품 메디큐브 부스터프로 핑크 새것 도봉,거래완료,"160,000원",월계1동,2026-04-06,2,7,142,42℃,코코로카랑,뷰티/미용,,"이사준비중입니다 
저는 다른것이 있어 판매합니다! 
미개봉 새상품 ",,
637ada63734488df30858ed2fdd516def47268a1dde1f4aae88336dcc0d3114a,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 미니 핑크,거래완료,"30,000원",월계1동,2026-04-06,2,0,69,41.9℃,뚜껑열린물티슈,뷰티/미용,번동 459-80,"이상 없 
충전기 없",,
22c5930ebfeea353a7174cfacdbe8d2074cf70c17d0ea0a223e1141ba5e314fb,마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 미니 핑크,거래완료,"48,000원",월계1동,2026-04-06,1,7,136,39.5℃,큐큐큐,뷰티/미용,중화역 또는 한마루교회 또는 메가커피 태릉시장점에서 직거래 합니다!!,"메디큐브 에이지알 부스터 프로 미니 핑크입니다

피부 속 광채와 탄력 개선에 도움을 주고, 모공 케어에도 효과적입니다

박스에 담겨 있습니다! 

2가지 기능

5회 사용

쿨거래시 4.5 가능합니다

중화역 또는 한마루교회 또는 메가커피 태릉시장점에서 직거래 합니다!!",,
f51c67ad1393de868a28743a7e9905b10e31032240af9b23b1839bb6a9155983,마미케어,메디큐브 부스터프로,미개봉 메디큐브 에이지알 부스터 프로 라벤더(새상품)+헤드캡,거래완료,"200,000원",상계9동,2026-03-07,1,3,50,48.5℃,침침이,뷰티/미용,,"메디큐브 에이지알 부스터 프로 퍼플에디션(라벤더) 색상 미개봉 새상품입니다.
헤드캡(새건데 박스찢어져서없음) 같이드려요.

피부 속광, 탄력, 모공, 피부결, 진피층 치밀도 개선에 도움을 줍니다.

노원역이나 상계9동에서 거래 가능하세요.",,
d21ba3450a418a8b4ec59e2732560470bd3d7dc80a16d32380384df001780d6d,마미케어,메디큐브 부스터프로,메디큐브 부스터프로 미개봉 팝니다,거래완료,"220,000원",하계동,2026-03-07,1,1,26,,,,,,,
c2fb316e25e82e853e7ac2d02187e58d0c75172c02fa1074b95c118d3892ec67,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 핑크 중랑,거래완료,"165,000원",월계1동,2026-03-07,2,4,127,60℃,스폰지밥,뷰티/미용,,"메디큐브 에이지알 부스터 프로 핑크색입니다
피부 속 탄력 개선에 도움을 줄 수 있습니다
피부결 개선 효과도 기대할 수 있습니다
뚜껑도 추가로 구매했는데 이것도 드릴게요!",,
8c691e3e8970af4d50dffc1d8efa4546c6e80b08aeba4bb99ffc4363cb277a13,마미케어,메디큐브 부스터프로,"메디큐브 울트라튠, 부스터프로, 하이 포커스샷 프로 판매",거래완료,"360,000원",월계1동,2026-03-07,1,3,139,39℃,리사,뷰티/미용,직거래만 가능하며 환불불가입니다.,"친구가 하는거 보고 효과가 좋길래 5~6개월정도 전에 구매 후 시간이 없어서 자주 하지 못해서 판매합니다. 아깝지만 성격상 이런걸 꾸준히 하지 못해 판매합니다. 거의 새제품입니다.

일괄 구매 시 50만원(7만원 할인)에 판매하며
각각 구매 시
울트라튠 21만
부스터프로 19만
하이 포커스샷 프로 17만입니다.
하이 포커스샷 프로는 구매시 함께 사용하는 부스터젤도 함께 드립니다.

직거래만 가능하며 환불불가입니다.",,
dda5a0dd8e8df87ebdd3884c553648a1e89427091fc4b41960a549760e3df303,마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 블랙,거래완료,"90,000원",월계1동,2026-03-07,6,4,120,38.3℃,당근해요,뷰티/미용,반택 또는 문고리 거래 가능합니다,"부스터 프로 블랙 색상입니다
2달 정도 쓰다가 잘 안 써서 팔아요

제조년 24년이고 제품 기능 이상 없습니다.
케이스는 없고 본품만 드려요.

반택 또는 문고리 거래 가능합니다",,
3c09628c5cd3e1a44e607844c153f8b407dc6cd141fd6e4eba9163f39bf29003,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙 중랑,거래완료,"80,000원",월계1동,2026-03-07,2,1,116,57.5℃,당근당그니,뷰티/미용,아이누리수영장앞,"메디큐브 에이지알 부스터 프로 블랙입니다
잘사용하지 않아 판매합니다",,
175c1573911dbf8bfdbf45b076080d5211beec03c118d2667dbc8cd0d5b66e73,마미케어,메디큐브 부스터프로,[새상품] 메디큐브 부스터프로 미니 화이트,거래완료,"65,000원",월계1동,2026-03-07,3,13,190,39.1℃,니지,뷰티/미용,"먹골역 직거래, 문고리 거래 가능, 반값택배(+2000)","메디큐브 에이지알 부스터프로 미니 화이트 색상 새상품입니다. (라벨 미제거)
선물 받았으나 사용하지 않아 판매합니다 !!

- 본품 + 박스 구성
- 피부 속 광채 효과, 피부결 개선 도움

먹골역 직거래, 문고리 거래 가능, 반값택배(+2000)",,
d13441dde5ac44538147a95ff977b5380eeac71970b987f89fa8fc9a84cf073b,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로 마이멜로디 뷰티디바이스,거래완료,"181,000원",월계1동,2026-03-07,2,6,259,,,,,,,
f11ebf664e5bfd7d9971962c65e7adf5fd476edea6223d191db902fd33516126,마미케어,메디큐브 부스터프로,완전 미개봉 메디큐브 에이지알 부스터 프로 블랙,거래완료,"210,000원",월계1동,2026-03-07,1,13,159,,,,,,,
1eb3884d2d2ded402759ccd9200f769f79721e7a4bcb9e0168e856003a303bf9,마미케어,메디큐브 부스터프로,메디큐브 에이지알 더마 EMS 샷 팔아요 중랑,거래완료,"40,000원",월계1동,2026-03-07,1,1,62,,,,,,,
723e929ebec4e61a2210a8cd4b6af5d41c2641e44e1943a32f18526563da2619,마미케어,메디큐브 부스터프로,메디큐브 부스터 프로,거래완료,"50,000원",월계1동,2026-03-07,7,1,221,41.1℃,천사,뷰티/미용,돌곶이역,"제조년 24년이구요
4가지 기능 보유
사용은 별로 안했는데 핑크색 사고 싶어서 급처해요
본품만 드립니다",,
e762cf16643ea34de0df739dfc55019185a4a7dc93c19b377b55fdd04924cc8d,마미케어,메디큐브 부스터프로,메디큐브-에이지알 부스터 프로 미니 팔아요!,거래완료,"33,000원",월계1동,2026-02-05,6,13,709,,,,,,,
4124a57387e77d3178b70d54f34ae90ca04c58425990ed190083e39d682fb999,마미케어,메디큐브 부스터프로,메디큐브 AGE-R 부스터 프로 새제품,거래완료,"165,000원",월계1동,2026-03-07,3,0,61,,,,,,,
c861bef8067a0961cb53fc5696b40e4cff38b4cd643f870b0681d1f8c61e7da1,마미케어,메디큐브 부스터프로,메디큐브 AGE-R 부스터 프로 풀박스,거래완료,"153,000원",월계1동,2026-01-06,4,5,608,50.5℃,뭐어시중헌디,뷰티/미용,문고리 거래합니다(래미안 아트리치),"메디큐브 AGE-R 부스터 프로 풀박스입니다
사용감음 있어요 사진참고해주세요


문고리 거래합니다(래미안 아트리치)
할인❌ 반값택배가능(본인부담)",,
8b9208e37aa48b56dab539dba916eadcd90fec3473bb63cbcb24b1b1cb7be1f2,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙 도봉,거래완료,"130,000원",월계1동,2026-02-05,3,1,46,42℃,피크닉,뷰티/미용,,"작년 12월에 구매하여 일주일 사용하였습니다
따로 박스나 케이블같은 구성품은 일체 없으니 참고 바랍니다.
반값택배도 가능해요!",,
4286cb57f4ee423a3d52025d5905018df9a016ac33540d080173111b3f38178b,마미케어,메디큐브 부스터프로,메디큐브 부스터프로,거래완료,"170,000원",월계1동,2026-02-05,1,9,136,50.3℃,꼬롱,뷰티/미용,어반휴3차,"3번정도 사용했어요.
깨끗히 사용해서 새상품같아요.

꾸준히 사용하질 않게되어 판매합니다.^^",,
2725dba01825a1b67e84d9537d796f1a1af2389c03736ec54de0f1e2cfee5ab1,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 핑크 에디션 + PDRN 부스팅 젤,거래완료,"190,000원",월계1동,2026-02-05,4,21,255,36.9℃,Njoogb,뷰티/미용,,"1회 사용 후 손이 안가서 판매합니다.
부스터젤 새끼손톱만큼 사용했고 기기도 5분정도민 사용했습니다.상태는 새상품이랑 똑같으니 걱정안하셔도돼요",,
916dcae0d21944d24e4773b8c36aafd58150e7af00ee751b12d31b85dcf560d5,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로 미니플러스 마이멜로디 중랑,거래완료,"84,000원",월계1동,2026-01-06,2,5,128,,,,,,,
1ed3db775b7da5d100b97552339fdfe61e86c23546d2f955f491e3af9466321e,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 미니,거래완료,"55,000원",월계1동,2026-02-05,4,8,212,37.4℃,지오,뷰티/미용,수유역 4번 출구,"112,000원에 구매하여 사용했습니다.
기능이 좋아 더 큰 제품으로 구매하여
미니는 당근에 올립니다!",,
7a955791b15a1d01d02a64daa779df85347c12ea14ee13a76c6b153fddb0473a,마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 미니 핑크,거래완료,"50,000원",월계1동,2025-12-07,5,28,569,38℃,chillgirl,뷰티/미용,,"✅케이스 같이 드립니다
✅구매한지 얼마 안돼서 정상작동됩니다
✅기스 없고 깨끗해요
✅충전기는 C타입이라서 같이 안드려요

쿨거래 원합니다",,
2135d7f5a0a963ef32ce51fbdada24e347fa602bb405819ec80b2cb6ca7aed76,마미케어,메디큐브 부스터프로,메디큐브 부스터프로(화이트),거래완료,"170,000원",월계1동,2026-01-06,2,6,199,49.1℃,카페인중독,뷰티/미용,"직거래, 반택 다 가능하니 채팅주세요 :)","한동안 디바이스 여러개 써보다가
드디어 정착 기기가 있어 내놓아요

한달 전 구매.
사용은 총 6회정도 밖에 안됩니다

구성품: 풀박스(기기, 사용설명서, 충전케이블,박스)


중고기기 특정상 구매 후
반품, 교환 불가합니다❌️

직거래, 반택 다 가능하니 채팅주세요 :)",,
78eb0e3fe6637856f601e3663f9ab1bf0034d0e64dc1b784aecede061d46e6df,마미케어,메디큐브 부스터프로,메디큐브 부스터프로 마이멜로디 실사용 5회 도봉,거래완료,"85,000원",월계1동,2026-01-06,2,5,314,67.9℃,절레절레,뷰티/미용,,"11월 27닐 도착해서 실사용 5회 미만으로 사용했고
사용 후에는 물티슈로 닦았습니다",,
c431515a4495a55b088d2ec702058bec17c70363f189e531d4030a213b66431e,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 핑크,거래완료,"160,000원",하계동,2026-01-06,2,3,104,,,,,,,
d3097a5cb60a09cb5344c61973fc167af8e977b89cfe1f2d50bbd3f0d7874352,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 핑크 도봉,거래완료,"240,000원",월계1동,2026-01-06,1,3,170,38.6℃,체리곰,뷰티/미용,,"메디큐브 에이지알 부스터 프로 핑크색 판매합니다!

잔망루피 에디션으로 구입했고,약 1년정도 사용하다 크랙현상이 발생해서 교환 받았는데, 잔망루피 에디션이 더이상 나오지않아 본체만 핑크색상으로 교환 받았습니다!

효과는 확실히 좋은데 제가 게을러서 ^^... 손이 잘 가지 않아 새제품으로 교환받은 김에 판매합니다! 

📝부스터프로 핑크색 비닐까지 미개봉 새재품입니다. 

📝잔망루피 캡 같이 드려요!

📝잔망루피 박스 필요하시면 같이 드릴게요

📍쌍문역 근처 4호선 라인 가능
📍상수역 홍대입구영 합정역 가능
📍편택 가능 (파손면책동의 시 가능)",,
a0c801cce61f900b96af3e96c9552c6a3ea7e3584ccbca7936a82675205b0544,마미케어,메디큐브 부스터프로,메디큐브 부스터프로,거래완료,"160,000원",월계1동,2026-01-06,2,3,99,45℃,고마우시다,뷰티/미용,🥕직거래로 확인하시고 가져가세요,"- 메디큐브 AGE-R 부스터 프로 본체, 사용 설명서
- 제조일자: 2024년 6월
- 사용기간: 25년도 4월에 선물받아서 2개월 사용. 충전 한번만 할 정도로 사용 거의 안했습니다. 저는 귀찮아서 못 쓰겠습니다.. 잘 사용하실 분이 가져가시면 좋겠습니다.

🥕직거래로 확인하시고 가져가세요
🥕평일~토요일 이른 오전 또는 오후4시 이후 또는 일요일 전체 거래 가능합니다
🥕장소는 외대앞역 1호선 또는 이문래미안1차 인근입니다.",,
8079a328d1d3d5a8b5c1ad26eeb777335bcab69c6bf06aaafae192a0b338516e,마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 풀박스 도봉,거래완료,"140,000원",월계1동,2026-01-06,1,5,121,,,,,,,
32f57a150b835be5d722d8444d3da47f4fffb3448cff200514ebf5b3130db397,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로(미개봉새상품 도봉,거래완료,"200,000원",월계1동,2026-01-06,4,7,158,40.8℃,마마,뷰티/미용,,"미개봉 새상품 판매 합니다

메디큐브 AGE-R 에이지알 부스터 프로 페이셜 마사지기입니다
피부 속 콜라겐, 탄력, 모공, 볼륨, 윤기, 결 개선에 도움을 줍니다",,
072ce7d78e9c96b822a0057c303d5aad8791068bb131b25cc54cdc623260b593,마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 미니,거래완료,"100,000원",월계1동,2026-01-06,2,2,63,41.3℃,바니바니,뷰티/미용,,"☆ 메디큐브 에이지알 부스터 프로 미니 뷰티디바이스

- 작고 가벼워서 휴대하기 좋습니다
- 피부결 개선에 도움을 줍니다

고민하다 하나 장만했는데
친구가 생일선물로 사줘서 2개가 되버렸어요ㅠㅠ
하나는 저렴하게 양도합니다.

집에서 직접써본 후기는 너무 만족이예요!!
화장도 엄청 잘먹어요

미개봉상품입니다!!
저렴하게 업어가셔서 피부관리하세용!!",,
d9aaf8b22d25e87a3b2c1d538d30cf100c32af9771bfef4179658ba6f6cb0c19,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 풀박스,거래완료,"170,000원",상계10동,2026-01-06,1,7,142,54.3℃,병천냉면,뷰티/미용,,"메디큐브 에이지알 부스터 프로 풀박스  1회사용입니다

- 퀵 모드 사용 시 5분 만에 피부 속 광채 부스팅, 탄력 리프팅, 모공 케어, 붓기 완화 효과를 경험할 수 있습니다
- 피부결 개선, 속광 볼륨, 탄력 리프팅, 모공 면적, 붓기 완화에 도움을 줍니다",,
e0e07abdc91d65073de5cf19359bf8aec3e0b682e33e14d5f21e54f84652884c,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙 새상품 중랑,거래완료,"190,000원",월계1동,2026-01-06,2,3,40,38℃,지저스정수,뷰티/미용,,"메디큐브 AGE-R 부스터 프로 블랙 색상 미개봉 새상품입니다
피부 속 콜라겐, 탄력, 모공, 피부결, 윤기, 톤, 진정, 보습 개선에 도움을 줍니다
- 풀박스 구성입니다
01076509550",,
c19a9b05fdf78af4c4b750767c0e44e9ca4e33b1877479056e5eee7e1e91f79b,마미케어,메디큐브 부스터프로,메디큐브 AGE-R 에이지알 메디큐브 부스터 프로,거래완료,"180,000원",월계1동,2026-01-06,1,1,27,38.9℃,아따맘마71강북,뷰티/미용,,"구입후  2번 썻어요   
역시나 잘 안하게 되네요  
쿠팡서도  274000원 판매중
뚜껑 까지 9900원 주고 껴놓고 보관중",,
69a772a5804b67d20f549217af86e63da720dfa8c1d3a7d522e10aa7647404de,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 미니 플러스 (핑크),거래중,"52,000원",월계1동,2026-09-03,0,2,16,37.1℃,거래달인김병만,뷰티/미용,,"10회 미만 사용했습니다
케이스를 처리해서 세척 후 뽁뽁이로 감싸서 포장할 예정이니 참고 부탁드립니다",,
82f0de11d7ad762964b5b3b1c105f639910a98e210c8f74edf73f5f29df5fa87,마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 미니 화이트 거의 새것 판매해요(가격제안가능) 도봉,거래중,"90,000원",월계1동,2026-08-27,0,0,28,36.5℃,Suu,뷰티/미용,,"메디큐브 에이지알 부스터 프로 미니 화이트 색상이에요
본체와 박스 구성품 모두 있어요
사진에서 보이는 그대로 한 번 테스트 사용 후 교정기 착용으로 인해 사용이 불가능해 깨끗하게 소독 후 거의새상품 판매합니다(수분크림 포함한 구성 전부)
피부 관리에 관심 있는 분들께 추천드려요
가격 제안 (네고 가능) 가능합니다!
관심 있으신 분은 편하게 채팅주세요
근처 가까운 곳은 장소 조율 가능합니다!!",,
7031b4c4439253205b4a2455a6b41ca55fbc27001a8ffb2d6cdd99de9be1267d,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 mini & 클렌저 세트 동대문,거래완료,"95,000원",월계1동,2026-08-04,1,2,46,38.1℃,서욥,뷰티/미용,,"메디큐브 에이지알 부스터 프로와 클렌저 본품 세트예요
부스터 브로는 몇번 안썼고 클렌저는 한번도 사용 안했습니다
사진에서 보이는 구성품 그대로 보내드려요
매끈하고 건강한 피부를 원하시는 분들께 추천드려요

연락 주시면 더 자세하게 보여드릴게요!🔍",,
df6f3297f99f2acdbe9bdf48d5580ee2295547f1e78cac602a5aaf852861fbd1,마미케어,메디큐브 부스터프로,"메디큐브 에이지알 부스터프로(풀박스, 충전 케이블O)",거래완료,"71,000원",월계1동,2026-07-05,5,27,618,,,,,,,
47dfd6d121432728bd98c4c7f05e7f677295c6d8d66ed44eca04714e33006710,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙,거래완료,"82,000원",월계1동,2026-07-05,0,3,78,40.1℃,유키짱가네,뷰티/미용,,"메디큐브 에이지알 부스터 프로는 피부 관리에 도움을 주는 뷰티 디바이스입니다.
다양한 모드를 통해 피부 고민에 맞춰 사용할 수 있습니다 
새 제품 가격은 30만원대이며, 구성품은 본품과 충전 케이블, 사용 설명서입니다
4가지 관리모드있어요(탄력 모공 피부개선 리프팅)
집에서 간편하게 피부 관리를 하고 싶은 분들에게 추천드리는 제품이에요.
제가 구매하고 많은 효과 본 제품입니다
(정말 적극 추천드려요)
(업그래이드전 제품(4개셋트)이 있어서...)
사용감 거의 느껴지지 않는 제품입니다
(네고 가능합니다^^*)",,
7a4d5a87c5f6a34b641a36ca078a74f49c0b2bbd1f43a7dc6eb78cfaebd7f538,마미케어,메디큐브 부스터프로,메디큐브 부스터프로 중랑,거래완료,"115,000원",월계1동,2026-06-05,2,9,131,46.5℃,밍밍,뷰티/미용,,"메디큐브 부스터프로 입니다.
박스o
2회사용. 거의새거입니다.",,
3b0a899fd145bd8609f304465e772ea1729863520e2e95e7c4435aeff26f07aa,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 옐로우,거래완료,"130,000원",월계1동,2026-05-06,4,21,349,41.4℃,슈잉,뷰티/미용,삼육병원 앞 메가커피,"메디큐브 에이지알 부스터 프로 옐로우 색상이에요
본품과 박스 구성으로 되어있어요(충전선x)
몇번 쓰다 안쓰게 되어 팝니다",,
bff6a4647e69ec15f1f373383e7b13871fc2dc1bcd037abb88468ac38c5e6db0,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터프로 잔망루피 에디션,거래완료,"150,000원",월계1동,2026-06-05,1,5,88,37.8℃,룰루0324,뷰티/미용,,"메디큐브 에이지알 부스터프로 잔망루피 에디션이에요 시즌 한정이라 요즘은 구매불가해요~
기계 박스와 설명서 까지 그대로 입니다~ 
(충전기 는 없음)
핑크색 본체와 귀여운 잔망루피 헤드가 포함되어 있답니다
피부 탄력 관리에 도움을 주는 제품으로 홈케어하기 좋아요",,
df85c40b91ba4e5abfe56644212ea2c70ca72f7f111b3e288dc8d40c126979c7,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 3종 세트 도봉,거래완료,"150,000원",월계1동,2026-06-05,4,17,210,51.3℃,과랄디,뷰티/미용,직거래는 기아치 쌍문대리점 앞입니다,"메디큐브 에이지알 부스터 프로 클렌징 3종 세트

클렌징부터 리프팅까지 풀케어가 가능

구성품은 
부스터 진동 클렌저 헤드
부스터 프로 미니 플러스
부스터 브이 롤러 헤드
/ 테스트만 해봐서 기기 상태 민트급

부스터젤 (테스트 시 조금 사용)
클린저, 세럼 (새상품)

홈케어 제품 관심 있으신 분들 연락주세요

직거래는 기아치 쌍문대리점 앞입니다",,
5920f35213b7b5562ff4834020e020318e304cb33de74a4afa54283666a39a6e,마미케어,메디큐브 부스터프로,메디큐브 부스터프로 중랑,거래완료,"130,000원",월계1동,2026-03-07,4,6,147,43.1℃,꿈꿈,뷰티/미용,,"메디큐브 부스터프로입니다!
작년 7월에 구매했고 사용횟수는 20번 정도 되는 것 같아요 많이 안 써서 상태 좋아용
박스나 구성품은 버려서 없어가지고 싸게 올립니다!!
귀찮아서 저는 잘 안하게 되더라구용…😭
연락 주세요!!🩷",,
e3e6cfcfed65c50e80758abe9b46d20b2c89acd3787daf21f408754e8bda97cc,마미케어,메디큐브 부스터프로,메디큐브 에이지알 부스터 프로 블랙 상태최상,거래완료,"130,000원",월계1동,2026-03-07,6,3,145,37.6℃,커피마시는거북이,뷰티/미용,,"메디큐브 에이지알 부스터 프로 블랙 색상 미개봉 새상품입니다
-피부 속 탄력 개선에 도움을 줍니다
-피부결 개선 효과가 있습니다
-피부 속 보습 개선에 도움을 줍니다
집에서 간편하게 피부 관리를 할 수 있는 홈케어 기기입니다
기기 상태 매우 좋습니다 박스, 충전기 같이 드립니다",,
dc5204524028789a6ceb6c672efbb1690b20be6d83e05bb2c7967b840b46c03c,마미케어,메디큐브 부스터프로,메디큐브 부스터 프로 핑크 새상품 도봉,거래중,"200,000원",월계1동,2026-03-07,6,25,252,41.7℃,보누,뷰티/미용,,,,
a134d700c443a4693257b58c2658f64c59dcea02b50ac04ec202a06313bff48b,마미케어,메디큐브 부스터프로,"(가격 내릴일X, 네고가능,찔러보기사절)메디큐브 AGE-R 부스터 프로 쿠로미 에디션 풀박스(헤어밴드 제외)",거래완료,"240,000원",월계1동,2026-02-05,1,5,109,37.9℃,아이폰주세요,뷰티/미용,거래 유형: 직거래,"메디큐브 AGE-R 부스터 프로 쿠로미 에디션 풀박스입니다.

쿨거시 220000 까지 맞춰드립니다

박스 상태도 좋으며, 쿠로미 부스터 프로 에디션, 쿠로미 헤드 케이스, 메디큐브 AGE-R 부스터 프로 쿠로미 데코 스티커가 포함되어 있습니다.


피부 속 광채, 탄력, 모공, 피부결, 붓기 개선에 도움을 줍니다
- 5가지 핵심 기술: EMS, 초음파, RF, LED, 미세전류

사용 횟수 : 2회

상품 상태: 최상 (알콜 스왑으로 닦아가며 썼어요)

판매 사유: 쓸 시간이 없어요

거래 유형: 직거래

직거랜 저도 어느정도까진 다 가드릴수 있어요",,
